predicted,targets,R_mean,R_min,R_max
5.0,5.0,0.75938064,0.72750354,0.8374435
2.0,2.0,1.5945593,1.5049866,1.6377183
6.0,6.0,0.47332963,0.4175654,0.5411402
3.0,3.0,0.13037626,0.09408288,0.20324147
9.0,9.0,0.92196435,0.82788736,1.0067444
1.0,1.0,0.14918257,0.09722468,0.23020609
8.0,8.0,0.49167526,0.4280213,0.5090517
6.0,6.0,0.39626014,0.34764946,0.4782564
4.0,4.0,0.3709183,0.28798455,0.4608819
6.0,6.0,0.22314161,0.22304341,0.31290054
5.0,5.0,0.23676673,0.19208218,0.26541084
9.0,9.0,0.618253,0.5279057,0.7028528
8.0,8.0,0.9282897,0.83660126,0.96590877
0.0,0.0,0.24694063,0.22963434,0.2634166
0.0,0.0,0.17977187,0.12698643,0.22244397
1.0,1.0,1.0447431,0.9910254,1.1189435
3.0,3.0,1.3469557,1.2529744,1.433597
7.0,7.0,0.01162367,0.0020218596,0.10167264
6.0,6.0,0.17532754,0.13112536,0.24940304
1.0,1.0,0.27245033,0.18340015,0.28385696
8.0,8.0,0.44085318,0.41684404,0.44551754
2.0,2.0,0.25709987,0.24262363,0.32756984
3.0,3.0,0.14568804,0.087442674,0.23723409
1.0,1.0,0.9568503,0.89391035,0.99556094
2.0,2.0,0.69521654,0.59792453,0.70099616
4.0,4.0,0.118212715,0.07080922,0.21322004
9.0,9.0,0.19627889,0.16577286,0.23242415
5.0,5.0,0.6528529,0.60093343,0.739376
8.0,8.0,0.09553133,0.026244625,0.116967596
6.0,6.0,0.3995377,0.32293773,0.49202308
8.0,8.0,0.11667496,0.05188948,0.20289454
1.0,1.0,0.3359282,0.24246699,0.36924925
8.0,8.0,0.2931763,0.2909657,0.34390905
9.0,9.0,0.08812814,0.074013785,0.1748481
8.0,8.0,0.52461374,0.45452902,0.5672971
9.0,9.0,1.036192,1.0286076,1.0394717
4.0,4.0,0.5411795,0.44604242,0.5570632
0.0,0.0,0.45736992,0.44299978,0.4960742
1.0,1.0,0.73905784,0.6858935,0.74316466
9.0,9.0,0.18088947,0.093650736,0.20034799
1.0,1.0,0.38579825,0.367255,0.41655037
1.0,1.0,0.106708564,0.08169365,0.14711975
8.0,8.0,0.34336632,0.31434822,0.35886475
1.0,1.0,0.2246563,0.14283252,0.22913721
3.0,3.0,0.80122435,0.7715788,0.8305868
3.0,3.0,0.17026134,0.1600769,0.18633777
3.0,3.0,0.9116627,0.81474435,1.0056355
5.0,5.0,0.43397295,0.4235694,0.49113107
2.0,2.0,0.480288,0.40088522,0.5703796
6.0,6.0,0.60881835,0.5971553,0.6594031
1.0,1.0,0.75384665,0.67222,0.81319374
8.0,8.0,0.6860823,0.68457156,0.74541336
3.0,3.0,0.82159907,0.7965558,0.84454364
5.0,5.0,0.03604823,0.0018340608,0.13141394
5.0,5.0,0.16521512,0.1300961,0.168885
0.0,0.0,0.529534,0.43321195,0.57889146
1.0,1.0,0.4599115,0.4355343,0.48255682
8.0,8.0,0.16254525,0.076428615,0.16332065
0.0,0.0,0.3117413,0.2796743,0.39919972
9.0,9.0,0.232228,0.15657765,0.26285923
8.0,8.0,0.47180846,0.37917748,0.5115654
0.0,0.0,0.10564529,0.0069962516,0.10984394
1.0,1.0,0.37862495,0.3429038,0.47846204
5.0,5.0,1.2651422,1.2468364,1.2877319
8.0,8.0,0.07451468,0.0019687861,0.1726919
2.0,2.0,0.374841,0.32173705,0.47386268
6.0,6.0,0.047944725,0.0027875465,0.11674799
9.0,9.0,0.9057526,0.80909747,0.9581123
2.0,2.0,0.13457607,0.070002645,0.18611152
1.0,1.0,0.15618123,0.11729184,0.20885137
7.0,7.0,0.5451916,0.52622664,0.5725047
7.0,7.0,0.030416649,0.0027014571,0.03418083
1.0,1.0,0.5163428,0.47824785,0.5678641
6.0,6.0,0.0038497644,0.0004954475,0.022499658
0.0,0.0,0.10042131,0.071094304,0.10687777
5.0,5.0,0.2480758,0.18856177,0.25218374
1.0,1.0,0.41025683,0.3424367,0.41986448
4.0,4.0,0.21590742,0.18251972,0.27104655
3.0,3.0,0.15958531,0.08303144,0.18785529
4.0,4.0,0.0037322408,0.0023075726,0.005359549
8.0,8.0,0.39582625,0.31580317,0.4791722
7.0,7.0,0.24675073,0.151764,0.32362217
9.0,9.0,0.59398335,0.5057374,0.61012155
2.0,2.0,0.30474138,0.2592581,0.30572844
3.0,3.0,0.5177761,0.42870265,0.56126416
7.0,7.0,0.531496,0.4396364,0.5451106
7.0,7.0,0.7084368,0.687482,0.76773375
2.0,2.0,0.42995444,0.38237283,0.4667679
1.0,1.0,0.23500466,0.23149064,0.23507853
0.0,0.0,0.3588167,0.29848608,0.4058394
3.0,3.0,0.754361,0.7519617,0.816473
1.0,1.0,0.14378947,0.07343841,0.22445899
7.0,7.0,0.02995767,0.0022877743,0.034290828
6.0,6.0,0.059091516,0.04359518,0.13621035
7.0,7.0,0.34072006,0.33365983,0.4234853
7.0,7.0,0.52677596,0.46662012,0.56023186
4.0,4.0,0.07189966,0.004108949,0.13011658
2.0,2.0,0.044355296,0.003958878,0.12095
7.0,7.0,1.0152549,0.97127336,1.0153893
6.0,6.0,0.0029035595,0.0044982466,0.05573217
2.0,2.0,0.52974516,0.44513926,0.5775513
3.0,3.0,0.08188351,0.00057093234,0.13268164
2.0,2.0,0.63205457,0.56153214,0.64934754
3.0,3.0,0.3677516,0.36157498,0.42591864
1.0,1.0,0.70328385,0.6139503,0.71996605
6.0,6.0,0.6255852,0.5500386,0.6416633
6.0,6.0,0.4825777,0.42566985,0.49483645
2.0,2.0,0.115238115,0.023327291,0.19451901
7.0,7.0,0.64712626,0.6201596,0.68241423
0.0,0.0,0.15650654,0.06272423,0.25425485
2.0,2.0,0.7287721,0.64005166,0.751383
9.0,9.0,0.22414632,0.21447349,0.23944068
6.0,6.0,0.103855886,0.046067476,0.14962259
6.0,6.0,0.607726,0.51564926,0.6842502
3.0,3.0,0.13670051,0.13297006,0.15278351
0.0,0.0,0.5263481,0.48962656,0.5651775
6.0,6.0,0.1627113,0.15999539,0.17747875
1.0,1.0,0.18811108,0.15368934,0.28773755
0.0,0.0,0.40301028,0.39404798,0.43356493
3.0,3.0,0.5301586,0.44541267,0.62651294
0.0,0.0,0.11004686,0.05571711,0.18770537
3.0,3.0,0.09453597,0.0037132357,0.11334562
7.0,7.0,0.2992754,0.29557043,0.3413485
5.0,5.0,0.51167077,0.47637725,0.6103767
7.0,7.0,0.11285281,0.05602389,0.17819324
2.0,2.0,0.06290697,0.0043112803,0.11781332
8.0,8.0,0.7157417,0.617248,0.7626997
8.0,8.0,0.38341045,0.3647947,0.4539993
4.0,4.0,0.24637482,0.15919033,0.32254303
5.0,5.0,0.33034438,0.2685363,0.33745226
6.0,6.0,0.057853907,0.05199801,0.15625966
1.0,1.0,0.5522696,0.52032185,0.5584746
7.0,7.0,0.038046673,0.0034482898,0.09886153
2.0,2.0,0.3185531,0.3118771,0.3743347
3.0,3.0,0.30153516,0.2359815,0.31742844
8.0,8.0,0.24189109,0.1826738,0.31484208
9.0,9.0,0.26946956,0.1944823,0.30165625
0.0,0.0,0.2325058,0.20960407,0.25711834
1.0,1.0,0.55815667,0.5479783,0.62022233
8.0,8.0,0.74820614,0.713266,0.81766003
5.0,5.0,0.1572787,0.14165911,0.22510296
2.0,2.0,0.30898178,0.2852187,0.33646983
7.0,7.0,0.022820039,0.0030401542,0.052533843
4.0,4.0,0.3601499,0.33318013,0.44831178
4.0,4.0,0.55015326,0.4711452,0.57022554
1.0,1.0,0.42031854,0.40208003,0.46803465
4.0,4.0,0.73171586,0.6353385,0.8039403
6.0,6.0,0.5158827,0.47534153,0.6065589
4.0,4.0,0.4823608,0.45296767,0.55295473
6.0,6.0,0.7010097,0.6544458,0.75767154
0.0,0.0,0.079372816,0.06787335,0.16386524
7.0,7.0,0.08640638,0.039530564,0.10957909
4.0,4.0,0.596244,0.50754035,0.67918336
1.0,1.0,0.27418554,0.22350872,0.33960342
7.0,7.0,0.62638813,0.529156,0.6271354
4.0,4.0,0.13106252,0.10315951,0.16945997
9.0,9.0,0.11881068,0.042492636,0.16565505
7.0,7.0,0.49961257,0.4171571,0.5262601
5.0,5.0,0.34481415,0.30028716,0.44272596
9.0,9.0,0.48906422,0.43384492,0.5513183
9.0,9.0,0.10120386,0.054590505,0.16005273
7.0,7.0,0.22104101,0.17102247,0.27098998
7.0,7.0,0.12093654,0.093617365,0.17959598
1.0,1.0,0.04262626,0.002611488,0.04308316
2.0,2.0,0.08132986,0.031329673,0.14729233
5.0,5.0,0.002490432,0.0017268681,0.044168394
3.0,3.0,0.13937426,0.057770707,0.20006964
4.0,4.0,0.1639991,0.07973036,0.16581757
8.0,8.0,0.18313764,0.11188789,0.2198078
2.0,2.0,0.23474272,0.19522761,0.29206508
2.0,2.0,0.19499624,0.1337004,0.2305989
9.0,9.0,0.8614487,0.8299383,0.8863503
1.0,1.0,0.14566615,0.12893194,0.15660653
6.0,6.0,0.60239553,0.5382844,0.6307067
0.0,0.0,0.053320255,0.00048417566,0.110109664
3.0,3.0,0.091414884,0.07567481,0.13154042
0.0,0.0,0.0022709481,0.0011104159,0.033927046
8.0,8.0,0.49261445,0.41103968,0.4926555
1.0,1.0,0.4341435,0.38455576,0.48310938
5.0,5.0,0.25041637,0.21150097,0.31266856
6.0,6.0,0.7417442,0.7066461,0.8216157
3.0,3.0,0.7982683,0.7370945,0.82801586
8.0,8.0,0.112250924,0.11141786,0.11402641
9.0,9.0,0.08792818,0.0014040411,0.089629106
8.0,8.0,0.19111098,0.110330656,0.24678428
1.0,1.0,1.4502238,1.4236107,1.536688
8.0,8.0,0.156947,0.11968893,0.2087921
3.0,3.0,0.9285531,0.8562361,0.9713822
2.0,2.0,0.0451666,0.0023784295,0.061045695
0.0,0.0,1.1478634,1.0659362,1.1585927
5.0,5.0,0.61392194,0.6036668,0.65992904
3.0,3.0,0.4473116,0.38007194,0.47231725
7.0,7.0,0.42095515,0.36284173,0.49692547
4.0,4.0,0.19589932,0.16058366,0.27832913
2.0,2.0,0.82447064,0.79044294,0.85414547
4.0,4.0,1.6123968,1.5566019,1.6305001
1.0,1.0,0.25178692,0.154468,0.25193116
4.0,4.0,0.51885265,0.46338773,0.57570356
4.0,4.0,0.71790683,0.63535064,0.80424625
2.0,2.0,0.45531902,0.38943702,0.5162581
7.0,7.0,0.11357818,0.08059979,0.21086983
0.0,0.0,0.062445167,0.03318721,0.082680546
6.0,6.0,0.25010297,0.22348075,0.33540896
9.0,9.0,0.20977546,0.15464456,0.30027786
0.0,0.0,0.39644113,0.3848632,0.42006055
7.0,7.0,0.51342225,0.46661615,0.5266398
6.0,6.0,0.5167093,0.49700233,0.6035883
3.0,3.0,0.016638748,0.0011112106,0.10065831
4.0,4.0,0.45139623,0.37614217,0.46047568
3.0,3.0,0.33035865,0.27692848,0.40103877
9.0,9.0,0.056462917,0.002621703,0.08281797
9.0,9.0,0.29937062,0.22010905,0.39923579
5.0,5.0,1.3205975,1.2249851,1.3560034
3.0,3.0,0.043056984,0.0032753146,0.08411051
7.0,7.0,0.7228999,0.68087435,0.7857554
9.0,9.0,0.7457926,0.6997402,0.7527226
7.0,7.0,0.43910766,0.4120492,0.46082148
7.0,7.0,0.49534446,0.47415182,0.50662446
9.0,9.0,0.30193576,0.29401413,0.36484262
6.0,6.0,0.47021177,0.3764877,0.49525198
0.0,0.0,0.4907256,0.4109579,0.5180475
8.0,8.0,0.33187392,0.3232326,0.3451095
5.0,5.0,0.4163327,0.3965902,0.4274747
4.0,4.0,0.45523304,0.38652974,0.459362
3.0,3.0,0.40237793,0.32763758,0.45211443
1.0,1.0,0.024473993,0.0049492354,0.06272558
1.0,1.0,0.04557795,0.0048137214,0.09337921
7.0,7.0,0.6988632,0.65051657,0.72086424
6.0,6.0,0.46626845,0.42245343,0.5553247
5.0,5.0,0.5175912,0.50642693,0.58026963
2.0,2.0,0.52448285,0.48902595,0.6132865
1.0,1.0,0.034879778,0.0030137843,0.06244143
7.0,7.0,0.58826846,0.553883,0.63558435
4.0,4.0,0.046816003,0.0225627,0.05031083
1.0,1.0,0.2574274,0.2367294,0.2707882
7.0,7.0,0.12710202,0.027482137,0.19913289
7.0,7.0,0.24540551,0.23508336,0.30459562
7.0,7.0,0.68314034,0.67218405,0.74935573
0.0,0.0,0.5078116,0.45797062,0.5278092
0.0,0.0,0.3336994,0.25528294,0.43126008
5.0,5.0,0.59233195,0.5149501,0.6413596
1.0,1.0,0.60042894,0.5210741,0.6682602
8.0,8.0,0.22497097,0.12594642,0.25738326
0.0,0.0,0.048324924,0.0027906012,0.10876535
7.0,7.0,0.98768216,0.922937,1.0481788
4.0,4.0,0.10739336,0.0683351,0.19238023
9.0,9.0,0.23432055,0.19935167,0.2880573
8.0,8.0,0.28488782,0.18899226,0.2901689
8.0,8.0,0.5977991,0.57667816,0.60419095
7.0,7.0,0.20406063,0.16865478,0.2062877
8.0,8.0,0.46527177,0.46200544,0.46895412
6.0,6.0,0.20493373,0.16679849,0.30230018
7.0,7.0,0.01678879,0.00045538007,0.10250599
8.0,8.0,0.040852133,0.0042406595,0.11248842
7.0,7.0,0.48853526,0.40231085,0.5195353
9.0,9.0,0.3559434,0.273413,0.387651
6.0,6.0,0.27111858,0.25695202,0.31544885
5.0,5.0,0.48803166,0.45791408,0.52657604
2.0,2.0,0.3234162,0.2582973,0.3721801
5.0,5.0,0.30833456,0.2132191,0.35559434
3.0,3.0,0.17383549,0.1706903,0.2611695
4.0,4.0,0.42177832,0.3911381,0.43068647
3.0,3.0,0.5885908,0.512889,0.63971174
6.0,6.0,0.026312806,0.01330926,0.062602445
6.0,6.0,0.3351532,0.27473518,0.374454
9.0,9.0,0.007978128,0.00022727846,0.041033067
6.0,6.0,0.263602,0.20190105,0.28711572
0.0,0.0,0.43309563,0.41944644,0.48782375
7.0,7.0,0.2671559,0.20542625,0.34254736
8.0,8.0,0.23840702,0.2299119,0.31947067
9.0,9.0,0.037006497,0.018965269,0.10530812
8.0,8.0,0.5600175,0.49427968,0.5740772
0.0,0.0,0.13325685,0.03451089,0.16645934
0.0,0.0,0.10843323,0.009446599,0.16694696
3.0,3.0,0.59237355,0.5317069,0.6485097
5.0,5.0,0.26426148,0.17971973,0.27308488
9.0,9.0,0.05195681,0.01856485,0.052805092
5.0,5.0,0.66015565,0.63099587,0.7355067
2.0,2.0,0.6647642,0.5942902,0.76072824
6.0,6.0,0.767458,0.70213544,0.81065476
3.0,3.0,0.712154,0.65124303,0.79497373
9.0,9.0,0.5306971,0.4331158,0.62932724
2.0,2.0,0.052957777,0.024682745,0.088024855
5.0,5.0,0.19090706,0.1559215,0.25968996
7.0,7.0,0.29308036,0.25418708,0.3373265
1.0,1.0,0.123241626,0.07962231,0.21248247
7.0,7.0,0.42597497,0.379934,0.5021717
8.0,8.0,0.114899255,0.05446151,0.12072656
7.0,7.0,0.060773846,0.05178475,0.115945935
4.0,4.0,0.26989847,0.22796854,0.30037814
7.0,7.0,0.4310419,0.33123976,0.5154424
1.0,1.0,0.3988418,0.3104393,0.4963772
7.0,7.0,0.027600624,0.0063297525,0.07301231
1.0,1.0,0.06155154,0.013020627,0.1328144
6.0,6.0,0.054235507,0.017100118,0.06555557
9.0,9.0,0.23943269,0.20302899,0.26454356
4.0,4.0,1.2032405,1.1354657,1.281299
9.0,9.0,0.17498918,0.112040296,0.25655296
0.0,0.0,0.40567368,0.3848565,0.47960174
6.0,6.0,0.3465688,0.3279753,0.36370027
9.0,9.0,0.14857513,0.12458296,0.22870016
1.0,1.0,0.15025593,0.12428338,0.17323731
1.0,1.0,0.34920418,0.25739646,0.37951633
2.0,2.0,0.66879094,0.65517634,0.6995761
3.0,3.0,0.081482016,0.024932686,0.10533479
7.0,7.0,0.3217386,0.27090013,0.3289011
9.0,9.0,0.699881,0.6873564,0.7024667
1.0,1.0,1.0194197,0.9796111,1.0597492
4.0,4.0,0.628358,0.530102,0.6314389
8.0,8.0,1.1162304,1.1087345,1.1533687
5.0,5.0,0.58060724,0.5384097,0.58795965
6.0,6.0,0.35336933,0.2952165,0.3915725
0.0,0.0,0.39546493,0.3367076,0.42893863
1.0,1.0,0.6137751,0.58480775,0.65321
0.0,0.0,0.17917572,0.11609182,0.25610846
0.0,0.0,0.14811255,0.07441258,0.23753287
1.0,1.0,0.5157168,0.50700283,0.5574119
7.0,7.0,0.40089098,0.35630798,0.4930011
0.0,0.0,0.024590312,0.009892462,0.055445317
7.0,7.0,0.13236248,0.12935087,0.20223506
8.0,8.0,0.343603,0.32838398,0.4051558
6.0,6.0,0.113832764,0.05682623,0.20623672
3.0,3.0,0.3510431,0.27537912,0.3927489
3.0,3.0,0.5998474,0.53524655,0.6941767
2.0,2.0,0.9747609,0.95990914,1.0534735
4.0,4.0,1.0391028,0.98338133,1.049426
6.0,6.0,1.6220418,1.5637842,1.6467346
3.0,3.0,0.4192847,0.34301454,0.42972815
1.0,1.0,0.45609295,0.40081477,0.51311505
2.0,2.0,0.5875337,0.5131587,0.6329161
8.0,8.0,0.4972197,0.4564021,0.5178806
5.0,5.0,0.29449663,0.22595564,0.38199288
5.0,5.0,0.79848385,0.7464632,0.8393779
6.0,6.0,0.2098889,0.20146099,0.30479756
8.0,8.0,0.4507925,0.36413714,0.5413154
8.0,8.0,0.37005883,0.35089916,0.44700113
5.0,5.0,0.40420324,0.30704665,0.46588624
1.0,1.0,0.24056765,0.17879948,0.28752542
3.0,3.0,0.5863858,0.5828016,0.6297381
3.0,3.0,0.45305508,0.44476533,0.51781
1.0,1.0,0.46204248,0.45707405,0.5519956
1.0,1.0,0.024608,0.019753158,0.06931933
9.0,9.0,0.5699608,0.48226136,0.6697179
4.0,4.0,0.30749983,0.23324782,0.32995808
5.0,5.0,1.1551954,1.11908,1.2285558
6.0,6.0,0.32132962,0.23954982,0.32369387
6.0,6.0,0.27641118,0.19373251,0.3294698
1.0,1.0,0.89995813,0.81440794,0.93793595
7.0,7.0,0.08009676,0.008743569,0.15191787
2.0,2.0,0.35464826,0.34173167,0.37188315
0.0,0.0,0.0396635,0.0287866,0.046771336
8.0,8.0,0.4254611,0.35640264,0.4516048
7.0,7.0,0.047142964,0.031760566,0.119568974
6.0,6.0,0.4779416,0.47392783,0.51104647
9.0,9.0,0.5204429,0.44272742,0.56127834
7.0,7.0,0.033238035,0.0047264174,0.060214862
9.0,9.0,0.46170455,0.41334042,0.5013775
3.0,3.0,0.74665195,0.67022526,0.79544955
3.0,3.0,0.9626615,0.88128775,1.0007755
0.0,0.0,0.15618727,0.0679671,0.2073065
4.0,4.0,0.649798,0.62436384,0.7183403
4.0,4.0,0.20278235,0.123581685,0.20648201
9.0,9.0,1.0263366,0.99202317,1.1064483
8.0,8.0,0.040545076,0.0018787917,0.073276475
6.0,6.0,0.19206303,0.10543657,0.2214752
0.0,0.0,0.29664183,0.21545985,0.3245297
0.0,0.0,0.5998204,0.550487,0.67823696
2.0,2.0,0.6149941,0.5835462,0.6545156
4.0,4.0,0.57199687,0.50010693,0.6033081
5.0,5.0,0.077747606,0.005807027,0.08237747
5.0,5.0,0.36579323,0.28006393,0.4599167
5.0,5.0,0.28842568,0.28348988,0.32973054
0.0,0.0,0.49833944,0.3987206,0.5983203
2.0,2.0,0.28351283,0.2651278,0.28940427
4.0,4.0,0.5107756,0.4965643,0.5514714
6.0,6.0,0.16527712,0.14221618,0.20900427
3.0,3.0,0.18872906,0.17988828,0.20209752
0.0,0.0,0.38571954,0.2987196,0.39435753
9.0,9.0,0.918136,0.8753767,0.93912894
5.0,5.0,0.36304152,0.30461618,0.4181979
4.0,4.0,0.29067764,0.2236713,0.3070716
4.0,4.0,0.34409407,0.32756045,0.41270047
7.0,7.0,0.09067092,0.0013546422,0.1166443
3.0,3.0,0.36572582,0.29589003,0.42150503
6.0,6.0,0.13200705,0.051466048,0.22874895
8.0,8.0,0.3254139,0.28440118,0.3365125
5.0,5.0,0.37737983,0.29825324,0.40882722
7.0,7.0,0.4559771,0.41235903,0.53390706
8.0,8.0,0.32356513,0.2646852,0.32481122
1.0,1.0,0.4719217,0.3840233,0.54117423
5.0,5.0,0.6802714,0.64159024,0.7387908
3.0,3.0,0.59939367,0.5671761,0.6556609
9.0,9.0,0.43803993,0.363897,0.5301903
1.0,1.0,0.58969724,0.49321184,0.64042765
4.0,4.0,0.26036075,0.25747907,0.28753653
5.0,5.0,0.41865432,0.40515107,0.42887828
0.0,0.0,0.3136751,0.21818599,0.33284822
9.0,9.0,0.21969739,0.15540099,0.2480245
5.0,5.0,0.5049207,0.46948266,0.5926145
2.0,2.0,0.4444346,0.37122822,0.5148745
2.0,2.0,0.03739226,0.005268216,0.08437079
0.0,0.0,0.13293119,0.10046469,0.1687898
1.0,1.0,0.6951817,0.6633468,0.74578094
0.0,0.0,0.056349374,0.001253992,0.061699796
0.0,0.0,0.3950147,0.39061722,0.44823587
6.0,6.0,0.44878426,0.4416603,0.46794638
1.0,1.0,0.45215195,0.37216806,0.51434803
6.0,6.0,0.02238602,0.00093690335,0.10216687
6.0,6.0,0.4404502,0.40076527,0.5390222
9.0,9.0,0.13895974,0.08337022,0.17862174
3.0,3.0,0.41830206,0.37346765,0.43187127
3.0,3.0,0.04582621,0.0017110556,0.060493037
0.0,0.0,0.019167826,0.00054383423,0.11263643
6.0,6.0,0.3733443,0.34782776,0.3955894
3.0,3.0,0.84903324,0.7678871,0.90491545
1.0,1.0,0.60318166,0.5271642,0.6042632
3.0,3.0,0.3771995,0.33319762,0.44860387
1.0,1.0,0.021118099,0.001694788,0.11317764
5.0,5.0,0.17647427,0.087420486,0.18959653
1.0,1.0,0.72787845,0.64651984,0.76380914
1.0,1.0,0.47350302,0.39692575,0.5265763
7.0,7.0,0.55216646,0.53270227,0.6409892
6.0,6.0,0.14711928,0.06651608,0.1843557
7.0,7.0,0.1686916,0.08335612,0.265678
6.0,6.0,0.42637894,0.34255648,0.44091484
1.0,1.0,0.051459596,0.016837265,0.061488304
8.0,8.0,0.3650975,0.30910403,0.46151522
1.0,1.0,0.7160944,0.67026484,0.7988555
0.0,0.0,0.5825116,0.57756144,0.65513724
8.0,8.0,0.7250891,0.64882725,0.7945865
4.0,4.0,0.6237359,0.59912926,0.68042517
4.0,4.0,0.6638868,0.5906609,0.70236963
7.0,7.0,0.29588524,0.2287013,0.36688197
1.0,1.0,0.04843012,0.0022057998,0.12731323
2.0,2.0,0.4462355,0.4168559,0.5333873
2.0,2.0,0.039730564,0.001198084,0.1157911
1.0,1.0,0.106064826,0.0085216835,0.11073068
1.0,1.0,0.38388368,0.28561205,0.4484437
4.0,4.0,0.17273001,0.120706886,0.20380485
3.0,3.0,0.6060637,0.52205676,0.6647165
4.0,4.0,0.26229215,0.24509239,0.3462794
4.0,4.0,0.29468727,0.22114983,0.3743215
6.0,6.0,0.75834405,0.7205166,0.84203076
6.0,6.0,0.106066085,0.047727752,0.13104774
7.0,7.0,0.065470204,0.0026086248,0.0987747
7.0,7.0,0.39749178,0.3450899,0.43514782
6.0,6.0,0.3038725,0.23390137,0.40280998
3.0,3.0,0.09080051,0.0688001,0.10498479
5.0,5.0,0.08839569,0.048409052,0.1333137
5.0,5.0,0.13747607,0.050285168,0.14532165
6.0,6.0,0.21555063,0.18307006,0.25376138
8.0,8.0,0.59480166,0.4948736,0.64341927
4.0,4.0,0.32522318,0.29532835,0.36332548
0.0,0.0,1.463796,1.4631869,1.4853543
3.0,3.0,0.18911704,0.1202039,0.20578843
4.0,4.0,0.27814353,0.22071648,0.28082857
6.0,6.0,0.24627362,0.22117887,0.34553283
7.0,7.0,0.86241007,0.7703235,0.9348303
8.0,8.0,0.042482562,0.020197947,0.11035537
7.0,7.0,0.8394173,0.8278312,0.8869131
4.0,4.0,0.40744457,0.3353435,0.4896693
4.0,4.0,0.84864795,0.80931294,0.9067787
5.0,5.0,0.39819402,0.39411733,0.4404511
5.0,5.0,0.3397272,0.25201082,0.34320855
1.0,1.0,0.22312348,0.13789327,0.30936274
2.0,2.0,0.3681493,0.31384075,0.43229944
1.0,1.0,0.46461093,0.45947742,0.46939212
4.0,4.0,0.92739576,0.8462006,0.9919258
5.0,5.0,0.52454776,0.5154916,0.60020304
8.0,8.0,0.69044363,0.6602599,0.6938281
0.0,0.0,0.040445253,0.003859894,0.06575616
8.0,8.0,0.24643832,0.24234185,0.30108607
6.0,6.0,0.0025700307,6.596148e-05,0.050210215
4.0,4.0,0.6262614,0.5663098,0.6663134
8.0,8.0,0.2542666,0.19188021,0.3051253
9.0,9.0,0.53063,0.48086715,0.54203475
3.0,3.0,0.45074072,0.41517922,0.4603783
8.0,8.0,0.12351101,0.102582276,0.16524722
3.0,3.0,0.09673942,0.054128584,0.18775214
3.0,3.0,1.0033699,0.908932,1.0376313
2.0,2.0,0.33906385,0.27551147,0.39559242
0.0,0.0,0.19889915,0.17258963,0.22292328
3.0,3.0,0.34182703,0.25983295,0.40890062
3.0,3.0,0.2546905,0.21822001,0.29518566
1.0,1.0,0.45582467,0.37889385,0.46906674
4.0,4.0,0.54615265,0.5394203,0.5894422
5.0,5.0,0.921414,0.8767865,0.99519837
3.0,3.0,0.42566332,0.3724973,0.4641065
9.0,9.0,0.24314423,0.2050233,0.3043238
5.0,5.0,0.5042293,0.4274048,0.5246454
7.0,7.0,0.3392007,0.33834693,0.42595422
4.0,4.0,0.0072044893,0.003116178,0.02888491
7.0,7.0,0.44796374,0.40931907,0.4574038
8.0,8.0,0.5948735,0.5341368,0.69312775
9.0,9.0,0.30278832,0.22978005,0.33279514
9.0,9.0,0.48428562,0.40269554,0.48470974
2.0,2.0,0.013144499,0.0029853487,0.0691705
0.0,0.0,0.22443613,0.14226109,0.29800624
1.0,1.0,0.1213997,0.036802128,0.17278872
1.0,1.0,0.42781404,0.36875117,0.48446217
6.0,6.0,0.3957729,0.3913324,0.48642713
8.0,8.0,0.15484308,0.06708957,0.18561713
6.0,6.0,0.18923748,0.10819308,0.2803991
3.0,3.0,0.5569382,0.549207,0.61146426
1.0,1.0,0.21976708,0.15559888,0.30834606
2.0,2.0,0.6065118,0.5630558,0.66019106
3.0,3.0,0.71498334,0.6907589,0.74457926
1.0,1.0,0.5187951,0.48957556,0.5348385
5.0,5.0,0.43385273,0.36868924,0.51200396
2.0,2.0,0.8559158,0.8349376,0.8909844
7.0,7.0,1.1484989,1.0828407,1.1991713
8.0,8.0,0.2626477,0.24509951,0.33012044
0.0,0.0,0.049076922,0.003440925,0.07202616
5.0,5.0,0.117024936,0.038289316,0.18195263
4.0,4.0,0.31873992,0.26483083,0.3660584
3.0,3.0,0.30166933,0.20624223,0.39382452
0.0,0.0,0.18538092,0.15450615,0.19849592
8.0,8.0,1.0338061,1.0065825,1.0384438
9.0,9.0,0.32749167,0.31373578,0.3523666
9.0,9.0,0.8416897,0.7855286,0.87156165
7.0,7.0,0.7820185,0.73673075,0.8240855
1.0,1.0,0.65647787,0.55656564,0.71770954
2.0,2.0,0.63028306,0.54763067,0.6414118
7.0,7.0,0.4581864,0.37709782,0.53852725
6.0,6.0,0.47469774,0.47425494,0.5382191
1.0,1.0,0.48384267,0.4159999,0.49133813
0.0,0.0,0.77203125,0.68429846,0.7844765
9.0,9.0,0.6324206,0.5744219,0.6638629
8.0,8.0,0.16768675,0.08543317,0.25757128
9.0,9.0,0.2085131,0.14287823,0.27939907
5.0,5.0,0.3240699,0.23552668,0.40609497
3.0,3.0,0.080468275,0.05636634,0.08321558
1.0,1.0,0.23429933,0.16629946,0.31588396
3.0,3.0,0.7864723,0.7217163,0.8084492
1.0,1.0,0.64303607,0.55582917,0.66128
3.0,3.0,0.56286037,0.4761195,0.5854281
8.0,8.0,0.26291925,0.22408089,0.29997742
8.0,8.0,0.10228456,0.097669296,0.14586313
